70	7.10000000000000e+01	1.42794256350400e-01	9.02328492411400e-01	2.31989354890700e-01
71	7.20000000000000e+01	1.29046988937400e-01	9.05161523629900e-01	2.26830183927500e-01
72	7.30000000000000e+01	1.16328104186500e-01	9.07934463988600e-01	2.21724186790700e-01
73	7.40000000000000e+01	1.04591483234700e-01	9.10646432856200e-01	2.16653862784000e-01
74	7.50000000000000e+01	9.37844997393400e-02	9.13292718581400e-01	2.11596458003700e-01
75	7.60000000000000e+01	8.39043532254500e-02	9.15907896784900e-01	2.06562125022300e-01
76	7.70000000000000e+01	7.48769004174000e-02	9.18477914589700e-01	2.01515420921200e-01
77	7.80000000000000e+01	6.66497070776500e-02	9.21003240287100e-01	1.96430812880500e-01
78	7.90000000000000e+01	5.91638048997800e-02	9.23476930494300e-01	1.91272514050300e-01
79	8.00000000000000e+01	5.24065101714200e-02	9.25941755822000e-01	1.86045257919100e-01
80	8.10000000000000e+01	4.63068737676000e-02	9.28382508883900e-01	1.80698740115800e-01
81	8.20000000000000e+01	4.08063550685500e-02	9.30790839246100e-01	1.75182446047000e-01
82	8.30000000000000e+01	3.58762352953300e-02	9.33197751671700e-01	1.69476344201200e-01
83	8.40000000000000e+01	3.14724702640800e-02	9.35617400054700e-01	1.63540234318600e-01
84	8.50000000000000e+01	2.75388010085800e-02	9.38040271397000e-01	1.57303631017700e-01
85	8.60000000000000e+01	2.40384256040200e-02	9.40486334591100e-01	1.50715900609800e-01
86	8.70000000000000e+01	2.09426058458200e-02	9.42996030111900e-01	1.43742781301800e-01
87	8.80000000000000e+01	1.82007712515100e-02	9.45560638291600e-01	1.36288093467200e-01
88	8.90000000000000e+01	1.57828777837100e-02	9.48214908264700e-01	1.28293635916300e-01
89	9.00000000000000e+01	1.36630728371500e-02	9.51010361877400e-01	1.19719013116800e-01
90	9.10000000000000e+01	1.17999673786200e-02	9.53950045962700e-01	1.10450622434900e-01
91	9.20000000000000e+01	1.01746771884300e-02	9.57109797595500e-01	1.00472762116400e-01
92	9.30000000000000e+01	8.76026404162500e-03	9.60543881969000e-01	8.97449129985500e-02
93	9.40000000000000e+01	7.52658243576900e-03	9.64292084690300e-01	7.81979363155600e-02
94	9.50000000000000e+01	6.46298946431200e-03	9.68486074876900e-01	6.59722567730800e-02
95	9.60000000000000e+01	5.54158910885700e-03	9.73187844638200e-01	5.31116034101200e-02
96	9.70000000000000e+01	4.74904285182400e-03	9.78538282400900e-01	3.99556833294600e-02
97	9.80000000000000e+01	4.06903871608700e-03	9.84677286235100e-01	2.71175117905600e-02
98	9.90000000000000e+01	3.48547173637700e-03	9.91763415762800e-01	1.60439366006100e-02
99	1.00000000000000e+02	2.98938618801500e-03	1.00000000000000e+00	1.06001573192300e-02
